StockCode,Description,TotalQuantity,TotalRevenue,OrderCount,UniqueCustomers,AvgPrice,RevenuePerOrder,RevenuePct,CumulativeRevenuePct,Category
90082D,DIAMANTE BOW BROOCH BLACK COLOUR,7,44.449999999999996,4,4,6.35,11.112499999999999,0.0005001570293909645,99.87346203814789,Other
85185D,FROG SOCK PUPPET,15,44.25000000000001,8,7,2.9500000000000006,5.531250000000001,0.0004979066040618715,99.87395994475196,Other
20653,CHERRY BLOSSOM LUGGAGE TAG,33,43.67,6,5,1.3233333333333335,7.278333333333333,0.0004913803706075011,99.87445132512256,Other
47344B,BLUE FLOWER DES PURSE,44,43.66,6,6,0.9922727272727272,7.276666666666666,0.0004912678493410463,99.8749425929719,Other
79063C,"RETRO PILL BOX KEY CHAIN,THE KING",235,43.65,14,13,0.18574468085106383,3.117857142857143,0.0004911553280745918,99.87543374829998,Other
20697,LITTLE GREEN MONSTER SOFT TOY,17,43.349999999999994,9,8,2.55,4.816666666666666,0.00048777969008095183,99.87592152799006,Other
46138B,BLUE CHENILLE SHAGGY CUSHION COVER ,43,43.15,12,8,1.0034883720930232,3.595833333333333,0.0004855292647518587,99.87640705725481,Other
90035A,"PEARL & SHELL 42""NECKL. GREEN",4,43.0,2,1,10.75,21.5,0.0004838414457550388,99.87689089870057,Other
79144B,PAINTED LIGHTBULB STAR+ MOON,107,42.54,15,14,0.3975700934579439,2.836,0.00047866546749812444,99.87736956416806,Lighting
22987,WRAP SUMMER ROSE DESIGN,100,42.0,4,4,0.42,10.5,0.0004725893191095728,99.87784215348718,Other
17084A,TRANQUILITY MASALA INCENSE,200,42.0,7,7,0.21,6.0,0.0004725893191095728,99.8783147428063,Other
16156L,"WRAP, CAROUSEL",100,42.0,4,4,0.42,10.5,0.0004725893191095728,99.87878733212541,Other
23231,WRAP  VINTAGE DOILEY ,100,42.0,2,2,0.42,21.0,0.0004725893191095728,99.87925992144453,Other
90051,CRACKED GLAZE NECKLACE RED,6,41.7,3,3,6.95,13.9,0.00046921368111593303,99.87972913512564,Other
90050,CRACKED GLAZE NECKLACE IVORY,6,41.7,2,2,6.95,20.85,0.00046921368111593303,99.88019834880676,Other
23045,PAPER LANTERN 5 POINT STAR MOON 30,10,41.5,5,5,4.15,8.3,0.0004669632557868398,99.88066531206255,Lighting
15030,FAN BLACK FRAME ,143,41.47,12,11,0.29,3.455833333333333,0.0004666256919874758,99.88113193775453,Other
90162C,ANT SILVER FUSCHIA BOUDICCA RING,14,41.300000000000004,7,3,2.95,5.9,0.00046471283045774667,99.881596650585,Other
90013C,GREEN VINTAGE EARRINGS ,11,41.25,4,4,3.75,10.3125,0.00046415022412547326,99.88206080080911,Other
90064B,BLACK VINTAGE  CRYSTAL EARRINGS,11,41.25,6,6,3.75,6.875,0.00046415022412547326,99.88252495103323,Other
84921,CREAM AND PINK FLOWERS PONY ,11,41.25,5,5,3.75,8.25,0.00046415022412547326,99.88298910125735,Other
23448,CREAM BUNNY EASTER EGG BASKET,25,41.24999999999999,3,3,1.6499999999999997,13.749999999999998,0.0004641502241254732,99.88345325148147,Other
75013B,"STRING OF 8 BUTTERFLIES,PINK",25,41.24999999999999,6,6,1.6499999999999997,6.874999999999999,0.0004641502241254732,99.88391740170559,Other
20662,FIRST CLASS HOLIDAY PURSE ,11,40.97,5,4,3.7245454545454546,8.193999999999999,0.0004609996286647428,99.88437840133426,Other
84673A,PINK FLY SWAT,63,40.95,25,21,0.65,1.6380000000000001,0.00046077458613183345,99.88483917592039,Other
90174,BUTTERFLY HAIR BAND,16,40.8,4,4,2.55,10.2,0.00045908676713501354,99.88529826268753,Other
23148,MINITURE ANTIQUE ROSE HOOK IVORY,48,40.8,4,4,0.85,10.2,0.00045908676713501354,99.88575734945466,Other
20698,LITTLE PINK MONSTER SOFT TOY,16,40.8,7,7,2.55,5.828571428571428,0.00045908676713501354,99.8862164362218,Other
90065A,WHITE VINTAGE CRYSTAL BRACELET,6,40.5,3,3,6.75,13.5,0.0004557111291413738,99.88667214735094,Other
10120,DOGGY RUBBER,192,40.32,29,25,0.21,1.390344827586207,0.0004536857463451899,99.88712583309729,Other
85092,CANDY SPOT TEA COSY,27,40.05,2,2,1.4833333333333332,20.025,0.000450647672150914,99.88757648076944,Other
17012E,ORIGAMI OPIUM INCENSE/CANDLE SET ,35,40.05,3,3,1.1442857142857141,13.35,0.000450647672150914,99.88802712844159,Other
90214C,"LETTER ""C"" BLING KEY RING",52,40.04,9,7,0.77,4.448888888888889,0.00045053515088445934,99.88847766359248,Other
23462,ROCOCO WALL MIROR,2,39.9,1,1,19.95,39.9,0.00044895985315409416,99.88892662344564,Other
90124B,BLUE MURANO TWIST NECKLACE,4,39.8,3,3,9.95,13.266666666666666,0.0004478346404895475,99.88937445808614,Other
84725,FREESTYLE CANVAS ART PICTURE,41,39.65,18,16,0.9670731707317073,2.2027777777777775,0.00044614682149272765,99.88982060490763,Other
90122A,PINK CRYSTAL+GLASS BRACELET,8,39.6,3,3,4.95,13.200000000000001,0.00044558421516045435,99.89026618912278,Glassware/Mugs
22972,CHILDRENS SPACEBOY MUG,24,39.599999999999994,2,2,1.6499999999999997,19.799999999999997,0.00044558421516045424,99.89071177333794,Glassware/Mugs
84927D,LA PALMIERA TILE HOOK,44,39.39,11,9,0.8952272727272728,3.580909090909091,0.0004432212685649065,99.89115499460651,Other
84575A,PINK DOG CANNISTER,14,39.3,4,4,2.807142857142857,9.825,0.00044220857716681454,99.89159720318368,Other
21307,SET/4 BUTTERFLY MIRROR MAGNETS,79,39.199999999999996,13,11,0.49620253164556954,3.015384615384615,0.0004410833645022679,99.89203828654819,Other
22950,SET OF 36 VINTAGE CHRISTMAS DOILIES,27,39.15,6,6,1.45,6.5249999999999995,0.0004405207581699946,99.89247880730636,Christmas
84534B,FAIRY CAKE NOTEBOOK A5 SIZE,46,39.1,5,5,0.85,7.82,0.0004399581518377214,99.8929187654582,Baking
35910A,MULTICOLOUR EASTER RABBIT ,20,39.0,4,4,1.95,9.75,0.0004388329391731747,99.89335759839737,Other
47341A,FUSCHIA TABLE RUN FLOWER ,27,38.75,5,5,1.4351851851851851,7.75,0.00043601990751180816,99.89379361830488,Other
21393,BLUE POLKADOT PUDDING BOWL,29,38.67,7,7,1.333448275862069,5.524285714285715,0.00043511973738017095,99.89422873804226,Other
16207A,PINK STRAWBERRY HANDBAG ,13,38.35000000000001,5,4,2.9500000000000006,7.670000000000002,0.00043151905685362185,99.89466025709912,Bags/Holders
90177C,DROP DIAMANTE EARRINGS CRYSTAL,13,38.35000000000001,3,3,2.9500000000000006,12.783333333333337,0.00043151905685362185,99.89509177615598,Other
85089,CANDY SPOT BUNNY,13,38.35,5,5,2.95,7.67,0.00043151905685362185,99.89552329521284,Other
84925D,LA PALMIERA WALL THERMOMETER,15,38.25,10,8,2.55,3.825,0.0004303938441890752,99.89595368905702,Other
85086A,CANDY SPOT HEART DECORATION,45,38.25,8,8,0.85,4.78125,0.0004303938441890752,99.8963840829012,Heart/Love Theme
90101,WHITE FRANGIPANI NECKLACE,15,38.25,4,3,2.55,9.5625,0.0004303938441890752,99.89681447674539,Other
84617,NEW BAROQUE BLACK BOXES,3,38.25,3,3,12.75,12.75,0.0004303938441890752,99.89724487058957,Other
84907,PINK YELLOW PATCH CUSHION COVER,5,38.25,3,3,7.65,12.75,0.0004303938441890752,99.89767526443376,Other
21392,RED POLKADOT PUDDING BOWL,32,38.13,6,5,1.1915625,6.355,0.0004290435889916193,99.89810430802275,Other
23038,T-LIGHT HOLDER SILVER SAUCER,41,38.029999999999994,6,4,0.9275609756097559,6.338333333333332,0.00042791837632707265,99.89853222639908,Lighting
81952B,ROUND BLUE CLOCK WITH SUCKER,200,38.0,9,9,0.19,4.222222222222222,0.0004275808125277087,99.89895980721161,Other
84033,FLAG OF ST GEORGE ,23,37.95,7,7,1.6500000000000001,5.421428571428572,0.0004270182061954355,99.8993868254178,Other
84809B,PINK CHRYSANTHEMUMS ART FLOWER,18,37.800000000000004,1,1,2.1,37.800000000000004,0.00042533038719861553,99.89981215580501,Other
20700,GREEN CAT FLORAL CUSHION COVER ,10,37.5,4,4,3.75,9.375,0.0004219547492049757,99.90023411055421,Other
90002D,FLOWER BURST SILVER RING CRYSTAL,10,37.5,6,5,3.75,6.25,0.0004219547492049757,99.90065606530341,Other
90072,RUBY DROP CHANDELIER EARRINGS,10,37.5,3,2,3.75,12.5,0.0004219547492049757,99.90107802005261,Other
23043,PAPER LANTERN 9 POINT HOLLY STAR 40,6,37.5,3,3,6.25,12.5,0.0004219547492049757,99.90149997480181,Lighting
72709,IVORY SCULPTED RND CANDLE ,44,37.4,7,4,0.85,5.3428571428571425,0.00042082953654042906,99.90192080433835,Other
47420,ASSORTED COLOUR SUCTION CUP HOOK,196,37.24,13,11,0.19,2.8646153846153846,0.0004190291962771546,99.90233983353463,Glassware/Mugs
22837,HOT WATER BOTTLE BABUSHKA LARGE,8,37.2,1,1,4.65,37.2,0.0004185791112113359,99.90275841264584,Other
84751B,BLACK MEDIUM GLASS CAKE STAND,17,37.11,8,8,2.1829411764705884,4.63875,0.0004175664198132439,99.90317597906565,Baking
71510,SQUARE METAL CANDLEHOLDER BASE,52,36.519999999999996,8,5,0.7023076923076922,4.5649999999999995,0.00041092766509241897,99.90358690673074,Bags/Holders
17090D,VANILLA INCENSE 40 CONES IN TIN,29,36.25,12,6,1.25,3.0208333333333335,0.00040788959089814317,99.90399479632164,Other
90210A,GREY ACRYLIC FACETED BANGLE,26,35.9,3,3,1.3807692307692307,11.966666666666667,0.00040395134657223006,99.90439874766821,Other
85216,ASSORTED CAKES FRIDGE MAGNETS,55,35.75,8,6,0.65,4.46875,0.0004022635275754102,99.90480101119579,Baking
35911B,PINK/FLOWER RABBIT EGG WARMER ,17,35.7,4,4,2.1,8.925,0.0004017009212431369,99.90520271211703,Other
90000D,COPPER/OLIVE GREEN FLOWER NECKLACE,6,35.7,4,4,5.95,8.925,0.0004017009212431369,99.90560441303828,Other
84798A,PINK FOXGLOVE ARTIIFCIAL FLOWER,14,35.699999999999996,3,3,2.55,11.899999999999999,0.00040170092124313685,99.90600611395952,Heart/Love Theme
90012B,BLACK DROP CRYSTAL NECKLACE,12,35.400000000000006,2,2,2.9500000000000006,17.700000000000003,0.0003983252832494971,99.90640443924276,Other
90186B,CRYSTAL HOOP EARRING FLORAL LEAF,12,35.400000000000006,6,6,2.9500000000000006,5.900000000000001,0.0003983252832494971,99.906802764526,Other
90202D,PINK ENAMEL FLOWER HAIR TIE,12,35.400000000000006,2,2,2.9500000000000006,17.700000000000003,0.0003983252832494971,99.90720108980925,Other
20661,BLUE POLKADOT PURSE ,9,35.07,5,3,3.8966666666666665,7.014,0.00039461208145649327,99.9075957018907,Other
72369A,PINK CLEAR GLASS CANDLE PLATE,28,35.0,3,3,1.25,11.666666666666666,0.0003938244325913106,99.90798952632329,Glassware/Mugs
23196,LEAVES MAGNETIC  SHOPPING LIST,24,34.8,2,2,1.45,17.4,0.00039157400726221736,99.90838110033056,Other
90049,IVORY GOLD METAL BAG CHARM,5,34.77,3,2,6.954000000000001,11.590000000000002,0.0003912364434628535,99.90877233677402,Bags/Holders
90214K,"LETTER ""K"" BLING KEY RING",47,34.75,12,6,0.7393617021276596,2.8958333333333335,0.00039101140092994417,99.90916334817496,Other
79063D,"RETRO PILL BOX , REVOLUTIONARY",188,34.72,10,9,0.18468085106382978,3.472,0.00039067383713058015,99.90955402201209,Other
90157,RIVIERA NECKLACE,7,34.65,2,2,4.95,17.325,0.0003898861882653975,99.90994390820035,Other
71495A,CD WALL TIDY BLUE OFFICE,96,34.56,2,2,0.36000000000000004,17.28,0.00038887349686730563,99.91033278169722,Other
84226,HEN HOUSE W FAMILY IN BARN & NEST,49,34.510000000000005,9,9,0.7042857142857144,3.834444444444445,0.00038831089053503233,99.91072109258775,Other
22407,MONEY BOX FIRST AID DESIGN,43,34.32,10,9,0.7981395348837209,3.432,0.00038617298647239374,99.91110726557422,Other
20827,GOLD APERITIF GLASS,88,34.32,2,1,0.39,17.16,0.00038617298647239374,99.91149343856068,Glassware/Mugs
84251G,"GREETING CARD, OVERCROWDED POOL.",180,34.2,15,15,0.19,2.2800000000000002,0.00038482273127493784,99.91187826129196,Other
90023,FILIGREE DIAMANTE EARRINGS,8,34.0,4,2,4.25,8.5,0.0003825723059458446,99.91226083359791,Other
90024B,NEW BAROQUE B'FLY NECKLACE RED,4,34.0,2,2,8.5,17.0,0.0003825723059458446,99.91264340590386,Other
90018B,GOLD M.O.P ORBIT DROP EARRINGS,8,34.0,5,5,4.25,6.8,0.0003825723059458446,99.91302597820982,Other
84922,PINK BUTTERFLY WASHBAG,8,34.0,5,5,4.25,6.8,0.0003825723059458446,99.91340855051577,Bags/Holders
84873A,FUNKY FLOWER PICNIC BAG FOR 4,2,33.9,2,2,16.95,16.95,0.00038144709328129803,99.91378999760904,Bags/Holders
20980,36 PENCILS TUBE POSY,27,33.75,11,10,1.25,3.0681818181818183,0.0003797592742844781,99.91416975688333,Other
90087,CRYSTAL SEA HORSE PHONE CHARM,90,33.66,8,4,0.37399999999999994,4.2075,0.0003787465828863862,99.91454850346621,Other
81950B,FLOWER BLUE CLOCK WITH SUCKER,116,33.64,8,8,0.29,4.205,0.00037852154035347685,99.91492702500656,Other
72783,BLACK SIL'T SQU CANDLE PLATE ,16,33.6,2,2,2.1,16.8,0.0003780714552876582,99.91530509646185,Other
23390,DOLLY GIRL MINI RUCKSACK,8,33.2,2,2,4.15,16.6,0.00037357060462947186,99.91567866706647,Other
37423,WHITE WITH BLACK CATS PLATE,78,33.18,3,3,0.42538461538461536,11.06,0.0003733455620965625,99.91605201262857,Other
62094B,TURQ ICE CREAM BUM BAG ,13,33.15,3,2,2.55,11.049999999999999,0.0003730079982971985,99.91642502062686,Bags/Holders
90094,NECKLACE+BRACELET SET FRUIT SALAD ,13,33.15,12,12,2.55,2.7624999999999997,0.0003730079982971985,99.91679802862515,Other
84906,PINK BUTTERFLY CUSHION COVER,17,33.15,4,3,1.95,8.2875,0.0003730079982971985,99.91717103662344,Other
17109D,FLOWER FAIRY INCENSE BOUQUET,61,32.349999999999994,5,4,0.530327868852459,6.469999999999999,0.00036400629698082567,99.91753504292042,Other
84824,DANISH ROSE UMBRELLA STAND,2,31.9,2,2,15.95,15.95,0.00035894283999036595,99.91789398576041,Other
90036F,"FLOWER GLASS GARLD NECKL36""TURQUOIS",4,31.8,1,1,7.95,31.8,0.0003578176273258194,99.91825180338775,Glassware/Mugs
90036B,"FLOWER GLASS GARLAND NECKL.36""GREEN",4,31.8,2,2,7.95,15.9,0.0003578176273258194,99.91860962101508,Glassware/Mugs
23366,SET 12 COLOUR PENCILS DOILEY,48,31.200000000000003,3,3,0.65,10.4,0.00035106635133853983,99.91896068736642,Other
37444A,YELLOW BREAKFAST CUP AND SAUCER,47,31.130000000000003,14,9,0.662340425531915,2.2235714285714288,0.0003502787024733572,99.91931096606889,Glassware/Mugs
79406,FROSTED WHITE BASE ,140,30.8,6,6,0.22,5.133333333333334,0.00034656550068035336,99.91965753156957,Other
22937,BAKING MOULD CHOCOLATE CUP CAKES,12,30.599999999999998,2,2,2.55,15.299999999999999,0.00034431507535126016,99.92000184664492,Baking
85018D,YULETIDE IMAGES S/6 PAPER BOXES,12,30.599999999999998,7,6,2.55,4.371428571428571,0.00034431507535126016,99.92034616172027,Other
22937,BAKING MOULD CUPCAKE CHOCOLATE,12,30.599999999999998,1,1,2.55,30.599999999999998,0.00034431507535126016,99.92069047679563,Baking
44228,CANNABIS LEAF BEAD CURTAIN,36,30.599999999999998,2,2,0.85,15.299999999999999,0.00034431507535126016,99.92103479187098,Other
37444C,PINK BREAKFAST CUP AND SAUCER ,19,30.45,7,5,1.6026315789473684,4.35,0.00034262725635444025,99.92137741912734,Glassware/Mugs
90022,EDWARDIAN DROP EARRINGS JET BLACK,8,30.0,4,4,3.75,7.5,0.00033756379936398053,99.9217149829267,Other
20878,SET/9 CHRISTMAS T-LIGHTS SCENTED ,24,30.0,7,7,1.25,4.285714285714286,0.00033756379936398053,99.92205254672606,Christmas
22953,BIRTHDAY BANNER TAPE,24,30.0,1,1,1.25,30.0,0.00033756379936398053,99.92239011052543,Other
35610B,BLACK CHRISTMAS FLOCK DROPLET ,24,30.0,1,1,1.25,30.0,0.00033756379936398053,99.92272767432479,Christmas
23250,ENAMEL BOWL PANTRY,24,30.0,2,2,1.25,15.0,0.00033756379936398053,99.92306523812415,Other
21486,PINK HEART DOTS HOT WATER BOTTLE,8,30.0,4,4,3.75,7.5,0.00033756379936398053,99.92340280192352,Heart/Love Theme
23252,ENAMEL JUG PANTRY,8,30.0,2,2,3.75,15.0,0.00033756379936398053,99.92374036572288,Other
23437,GIFT BAG LARGE 50'S CHRISTMAS,24,30.0,2,2,1.25,15.0,0.00033756379936398053,99.92407792952224,Christmas
90163A,PINK ROSEBUD & PEARL NECKLACE,4,30.0,2,2,7.5,15.0,0.00033756379936398053,99.9244154933216,Other
35610C,WHITE CHRISTMAS FLOCK DROPLET ,24,30.0,1,1,1.25,30.0,0.00033756379936398053,99.92475305712097,Christmas
90003E,GREEN PAIR HEART HAIR SLIDES,8,30.0,2,2,3.75,15.0,0.00033756379936398053,99.92509062092033,Heart/Love Theme
23396,BUTTERFLY CUSHION COVER,8,30.0,2,2,3.75,15.0,0.00033756379936398053,99.92542818471969,Other
21310,CAPIZ CHANDELIER,1,29.95,1,1,29.95,29.95,0.0003370011930317073,99.92576518591272,Other
21667,GLASS CAKE COVER AND PLATE,2,29.9,1,1,14.95,29.9,0.00033643858669943393,99.92610162449942,Baking
90014C,SILVER/BLACK ORBIT NECKLACE,3,29.849999999999998,2,2,9.95,14.924999999999999,0.0003358759803671606,99.92643750047979,Other
90136,PALE PINK/AMETHYST STONE NECKLACE,3,29.849999999999998,2,2,9.95,14.924999999999999,0.0003358759803671606,99.92677337646016,Other
90180B,PURPLE AMETHYST NECKLACE W TASSEL,3,29.849999999999998,3,3,9.95,9.95,0.0003358759803671606,99.92710925244053,Other
84251B,"GREETING CARD, STICKY GORDON",157,29.830000000000002,14,12,0.19,2.130714285714286,0.0003356509378342514,99.92744490337836,Other
90211A,DIAMOND LAS VEGAS NECKLACE 45CM,5,29.75,3,3,5.95,9.916666666666666,0.0003347507677026141,99.92777965414606,Other
22597,CHRISTMAS MUSICAL ZINC HEART ,35,29.75,5,5,0.85,5.95,0.0003347507677026141,99.92811440491377,Heart/Love Theme
90206A,GOLD DIAMANTE STAR BROOCH,6,29.700000000000003,3,2,4.95,9.9,0.0003341881613703408,99.92844859307515,Other
21757,LIGHTHOUSE PRINTED METAL SIGN,6,29.700000000000003,3,3,4.95,9.9,0.0003341881613703408,99.92878278123652,Lighting
23530,"WALL ART,ONLY ONE PERSON ",6,29.700000000000003,1,1,4.95,29.700000000000003,0.0003341881613703408,99.9291169693979,Other
90141B,IVORY PENDANT TRIPLE SHELL NECKLACE,6,29.700000000000003,2,2,4.95,14.850000000000001,0.0003341881613703408,99.92945115755927,Other
90135,ORANGE/WHT/FUSCHIA STONES NECKLACE,6,29.700000000000003,1,1,4.95,29.700000000000003,0.0003341881613703408,99.92978534572065,Other
21040,MODERN VINTAGE COTTON SHOPPING BAG,22,29.7,8,8,1.3499999999999999,3.7125,0.0003341881613703407,99.93011953388202,Bags/Holders
35816P,"ACRYLIC JEWEL ANGEL,PINK",78,29.64,2,2,0.38,14.82,0.0003335130337716128,99.93045304691579,Other
17136A,BLUE STONES ON WIRE FOR CANDLE,352,29.59,17,16,0.0840625,1.7405882352941175,0.0003329504274393395,99.93078599734322,Other
90162D,ANT SILVER PURPLE BOUDICCA RING,10,29.500000000000004,5,3,2.95,5.9,0.00033193773604124757,99.93111793507926,Other
90067A,PINK VINTAGE VICTORIAN EARRINGS,10,29.500000000000004,3,3,2.95,9.833333333333334,0.00033193773604124757,99.93144987281529,Other
84465,15 PINK FLUFFY CHICKS IN BOX,10,29.5,7,7,2.95,4.214285714285714,0.0003319377360412475,99.93178181055133,Other
82605,OLD DOC RUSSEL METAL SIGN,14,29.400000000000002,3,3,2.1,9.8,0.00033081252337670096,99.9321126230747,Other
20670,VIP HOLIDAY PURSE,8,29.28,6,5,3.66,4.88,0.000329462268179245,99.93244208534288,Other
85030,FRENCH CHATEAU OVAL PLATTER,15,29.25,6,6,1.95,4.875,0.00032912470437988106,99.93277121004726,Other
90214L,"LETTER ""L"" BLING KEY RING",51,29.189999999999998,5,4,0.5723529411764705,5.837999999999999,0.00032844957678115303,99.93309965962405,Other
35913B,WHITE/PINK CHICK EASTER DECORATION,34,28.9,9,8,0.85,3.211111111111111,0.0003251864600539679,99.93342484608411,Other
17165D,ASS COL LARGE SAND FROG P'WEIGHT,27,28.35,7,6,1.05,4.05,0.0003189977903989617,99.93374384387451,Other
23380,PACK OF 12 DOILEY TISSUES,72,28.08,2,2,0.38999999999999996,14.04,0.00031595971620468577,99.93405980359071,Other
16254,TRANSPARENT ACRYLIC TAPE DISPENSER,31,27.91,9,7,0.9003225806451612,3.101111111111111,0.0003140468546749566,99.93437385044538,Other
84613A,PINK NEW BAROQUE FLOCK CANDLESTICK,6,27.900000000000002,3,3,4.65,9.3,0.0003139343334085019,99.93468778477879,Other
90131,PINK/AMETHYST/GOLD NECKLACE,4,27.8,1,1,6.95,27.8,0.0003128091207439553,99.93500059389953,Other
90214E,"LETTER ""E"" BLING KEY RING",41,27.25,8,6,0.6646341463414634,3.40625,0.00030662045108894903,99.93530721435062,Other
90116,FRUIT SALAD BAG CHARM,16,27.04,3,3,1.69,9.013333333333334,0.00030425750449340115,99.93561147185511,Bags/Holders
79323P,PINK CHERRY LIGHTS,4,27.0,1,1,6.75,27.0,0.0003038074194275825,99.93591527927454,Lighting
23702,High Resolution Image,4,27.0,3,3,6.75,9.0,0.0003038074194275825,99.93621908669397,Other
44235,ASSORTED COLOURED CIRCLE MOBILE ,64,26.88,7,6,0.42,3.84,0.0003024571642301266,99.93652154385819,Other
84199,GLOW IN DARK DOLPHINS,128,26.88,28,28,0.21,0.96,0.0003024571642301266,99.93682400102242,Other
90175D,TIGRIS EYE CHUNKY CHARM BRACELET,3,26.849999999999998,2,2,8.95,13.424999999999999,0.00030211960043076256,99.93712612062285,Other
35598A,DUSTY PINK CHRISTMAS TREE 60CM,9,26.550000000000004,2,2,2.9500000000000006,13.275000000000002,0.00029874396243712286,99.93742486458528,Christmas
90130B,TURQ STONE/CRYSTAL EARRINGS,9,26.55,3,3,2.95,8.85,0.0002987439624371228,99.93772360854771,Other
84675,FROG KING WATERING CAN,9,26.55,2,2,2.95,13.275,0.0002987439624371228,99.93802235251015,Other
90205A,LARGE MINT DIAMANTE HAIRSLIDE,16,26.4,6,6,1.65,4.3999999999999995,0.0002970561434403029,99.93831940865358,Other
84539,KNITTED RABBIT DOLL ,16,26.4,1,1,1.65,26.4,0.0002970561434403029,99.93861646479702,Other
72140E,BEST DAD CANDLE LETTERS,31,26.349999999999998,8,8,0.85,3.2937499999999997,0.00029649353710802954,99.93891295833413,Other
90064A,WHITE VINTAGE CRYSTAL EARRINGS,7,26.25,3,3,3.75,8.75,0.000295368324443483,99.93920832665857,Other
90144,SILVER DROP EARRINGS WITH FLOWER,7,26.25,3,3,3.75,8.75,0.000295368324443483,99.93950369498302,Other
85017C,ENVELOPE 50 CURIOUS IMAGES,49,26.17,10,10,0.5340816326530613,2.617,0.00029446815431184573,99.93979816313733,Other
21011,GLITTER SNOW PEAR TREE DECORATION,18,26.099999999999998,2,2,1.45,13.049999999999999,0.0002936805054466631,99.94009184364278,Other
84510E,SET OF 4 GREEN CAROUSEL COASTERS,25,26.05,9,9,1.042,2.8944444444444444,0.0002931178991143898,99.9403849615419,Other
90214S,"LETTER ""S"" BLING KEY RING",40,26.0,6,5,0.65,4.333333333333333,0.0002925552927821165,99.94067751683468,Other
90214D,"LETTER ""D"" BLING KEY RING",39,25.71,7,5,0.6592307692307693,3.672857142857143,0.00028929217605493134,99.94096680901073,Other
84706D,CHERRY BLOSSOM TABLE CLOCK ,6,25.7,3,3,4.283333333333333,8.566666666666666,0.00028917965478847667,99.94125598866552,Other
90026C,GLASS BEAD HOOP NECKLACE GREEN,3,25.5,2,2,8.5,12.75,0.00028692922945938346,99.94154291789498,Glassware/Mugs
84840,SWEETHEART CARRY-ALL BASKET,3,25.5,3,3,8.5,8.5,0.00028692922945938346,99.94182984712444,Heart/Love Theme
90029,NEW BAROQUE SMALL NECKLACE BLACK,3,25.5,2,2,8.5,12.75,0.00028692922945938346,99.9421167763539,Other
90018C,SILVER BLACK ORBIT DROP EARRINGS,6,25.5,3,3,4.25,8.5,0.00028692922945938346,99.94240370558336,Other
90026D,GLASS BEAD HOOP NECKLACE AMETHYST,3,25.5,3,3,8.5,8.5,0.00028692922945938346,99.94269063481282,Glassware/Mugs
84968B,SET OF 16 VINTAGE IVORY CUTLERY,2,25.5,2,2,12.75,12.75,0.00028692922945938346,99.94297756404228,Other
90208,PAIR OF PINK FLOWER CLUSTER SLIDE,10,25.499999999999996,4,4,2.55,6.374999999999999,0.00028692922945938346,99.94326449327174,Other
84803B,WHITE ALLIUM  ARTIFICIAL FLOWER,15,25.35,3,3,1.6900000000000002,8.450000000000001,0.00028524141046256356,99.94354973468221,Other
35910B,PINK FLOWERS RABBIT EASTER,13,25.349999999999998,3,3,1.9499999999999997,8.45,0.00028524141046256356,99.94383497609267,Other
23104,IVORY PANTRY HANGING LAMP ,2,25.0,1,1,12.5,25.0,0.0002813031661366505,99.94411627925881,Other
23214,BELL HEART ANTIQUE GOLD,12,24.96,1,1,2.08,24.96,0.0002808530810708318,99.94439713233987,Heart/Love Theme
23240,SET OF 4 KNICK KNACK TINS  DOILEY ,6,24.900000000000002,1,1,4.15,24.900000000000002,0.0002801779534721039,99.94467731029334,Other
90125B,AQUA BERTIE GLASS BEAD BAG CHARM,19,24.9,3,3,1.3105263157894735,8.299999999999999,0.00028017795347210384,99.94495748824681,Glassware/Mugs
90043,COPPER AND BRASS BAG CHARM,4,24.810000000000002,2,2,6.202500000000001,12.405000000000001,0.00027916526207401196,99.94523665350889,Bags/Holders
20778,GARDEN PATH NOTEBOOK ,15,24.75,8,8,1.65,3.09375,0.00027849013447528393,99.94551514364336,Other
90079,VINTAGE ENAMEL & CRYSTAL NECKLACE,5,24.75,2,2,4.95,12.375,0.00027849013447528393,99.94579363377784,Other
84548,CROCHET BEAR RED/BLUE  KEYRING,15,24.75,3,3,1.65,8.25,0.00027849013447528393,99.94607212391232,Other
84854,GIRLY PINK TOOL SET,5,24.75,1,1,4.95,24.75,0.00027849013447528393,99.94635061404679,Other
20820,SILVER LOOKING MIRROR,5,24.75,2,2,4.95,12.375,0.00027849013447528393,99.94662910418127,Other
37468,HARDMAN MUG 3 ASSORTED,63,24.57,12,11,0.39,2.0475,0.00027646475167910007,99.94690556893295,Glassware/Mugs
90040C,MURANO STYLE GLASS BRACELET GOLD,7,24.5,3,3,3.5,8.166666666666666,0.0002756771028139175,99.94718124603577,Glassware/Mugs
79144C,PAINTED LIGHTBULB RAINBOW DESIGN,63,24.06,6,5,0.38190476190476186,4.01,0.0002707261670899124,99.94745197220286,Lighting
84993B,75 BLACK PETIT FOUR CASES,57,23.94,17,16,0.42000000000000004,1.408235294117647,0.0002693759118924565,99.94772134811475,Other
22125,UNION JACK HOT WATER BOTTLE ,4,23.8,1,1,5.95,23.8,0.00026780061416209125,99.94798914872892,Other
90211B,JET BLACK LAS VEGAS NECKLACE 45CM,4,23.8,2,2,5.95,11.9,0.00026780061416209125,99.94825694934309,Other
21357,TOAST ITS - DINOSAUR,19,23.75,10,9,1.25,2.375,0.00026723800782981795,99.94852418735093,Other
