CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
16742.0,47,1,464.9,3,1,2,6,Lost Customers
16743.0,29,7,2213.13,4,1,5,10,High-Value Sleepers
16744.0,11,7,1291.91,5,1,4,10,High-Value Sleepers
16745.0,87,17,7180.7,2,1,5,8,High-Value Lost
16746.0,5,18,6680.11,5,1,5,11,High-Value Sleepers
16747.0,38,2,836.06,3,1,3,7,High-Value Lost
16748.0,18,5,1515.9,4,1,4,9,High-Value Sleepers
16750.0,45,5,623.93,3,1,3,7,High-Value Lost
16751.0,31,1,1764.72,4,1,4,9,High-Value Sleepers
16752.0,373,1,207.5,1,1,1,3,Lost Customers
16753.0,58,1,223.92000000000002,3,1,1,5,Lost Customers
16754.0,372,1,2002.4,1,1,4,6,High-Value Lost
16755.0,114,3,1475.43,2,1,4,7,High-Value Lost
16756.0,215,1,239.4,1,1,1,3,Lost Customers
16757.0,319,1,106.83000000000001,1,1,1,3,Lost Customers
16758.0,65,1,369.34000000000003,3,1,2,6,Lost Customers
16759.0,8,3,789.79,5,1,3,9,High-Value Sleepers
16761.0,97,1,316.62,2,1,2,5,Lost Customers
16762.0,20,3,1207.24,4,1,4,9,High-Value Sleepers
16763.0,199,1,611.85,1,1,3,5,High-Value Lost
16764.0,4,13,2790.9500000000003,5,1,5,11,High-Value Sleepers
16765.0,294,1,34.0,1,1,1,3,Lost Customers
16766.0,273,2,1145.6,1,1,4,6,High-Value Lost
16767.0,31,11,5575.56,4,1,5,10,High-Value Sleepers
16768.0,48,3,478.09000000000003,3,1,2,6,Lost Customers
16769.0,260,1,361.54,1,1,2,4,Lost Customers
16770.0,58,5,757.1,3,1,3,7,High-Value Lost
16771.0,33,5,2242.61,4,1,5,10,High-Value Sleepers
16773.0,57,1,171.59,3,1,1,5,Lost Customers
16774.0,68,4,661.52,3,1,3,7,High-Value Lost
16775.0,10,11,1691.51,5,1,4,10,High-Value Sleepers
16776.0,60,1,371.54,3,1,2,6,Lost Customers
16777.0,80,2,222.62,2,1,1,4,Lost Customers
16778.0,74,2,245.94,2,1,1,4,Lost Customers
16779.0,2,22,10611.720000000001,5,1,5,11,High-Value Sleepers
16780.0,100,2,422.24,2,1,2,5,Lost Customers
16781.0,372,1,311.25,1,1,2,4,Lost Customers
16782.0,10,13,2267.9500000000003,5,1,5,11,High-Value Sleepers
16784.0,20,1,107.6,4,1,1,6,New Customers
16788.0,123,2,594.39,2,1,3,6,High-Value Lost
16789.0,8,1,80.8,5,1,1,7,New Customers
16790.0,4,6,1545.6200000000001,5,1,4,10,High-Value Sleepers
16791.0,29,7,1705.78,4,1,4,9,High-Value Sleepers
16792.0,282,2,110.38000000000001,1,1,1,3,Lost Customers
16793.0,57,1,243.84,3,1,1,5,Lost Customers
16794.0,1,10,1196.5,5,1,4,10,High-Value Sleepers
16795.0,365,1,414.88,1,1,2,4,Lost Customers
16796.0,89,1,305.62,2,1,2,5,Lost Customers
16800.0,11,1,1162.65,5,1,4,10,High-Value Sleepers
16801.0,163,4,1594.23,2,1,4,7,High-Value Lost
16803.0,65,1,332.3,3,1,2,6,Lost Customers
16804.0,23,3,536.99,4,1,3,8,High-Value Sleepers
16805.0,174,2,460.59,2,1,2,5,Lost Customers
16806.0,103,4,762.16,2,1,3,6,High-Value Lost
16807.0,143,3,1121.59,2,1,4,7,High-Value Lost
16808.0,99,2,288.42,2,1,2,5,Lost Customers
16809.0,23,5,914.69,4,1,3,8,High-Value Sleepers
16810.0,192,1,309.54,1,1,2,4,Lost Customers
16811.0,5,2,547.07,5,1,3,9,High-Value Sleepers
16812.0,361,1,479.35,1,1,2,4,Lost Customers
16813.0,8,10,1652.18,5,1,4,10,High-Value Sleepers
16814.0,14,21,6416.7,4,1,5,10,High-Value Sleepers
16816.0,103,4,417.06,2,1,2,5,Lost Customers
16817.0,3,9,1604.75,5,1,4,10,High-Value Sleepers
16818.0,11,11,3349.57,5,1,5,11,High-Value Sleepers
16820.0,96,1,497.61,2,1,3,6,High-Value Lost
16823.0,227,1,358.38,1,1,2,4,Lost Customers
16824.0,16,2,460.64,4,1,2,7,New Customers
16825.0,39,2,775.1800000000001,3,1,3,7,High-Value Lost
16826.0,51,1,341.7,3,1,2,6,Lost Customers
16828.0,93,2,128.5,2,1,1,4,Lost Customers
16829.0,157,1,197.22,2,1,1,4,Lost Customers
16830.0,39,1,325.91,3,1,2,6,Lost Customers
16832.0,184,3,199.15,1,1,1,3,Lost Customers
16833.0,1,4,1106.53,5,1,4,10,High-Value Sleepers
16834.0,228,1,413.46,1,1,2,4,Lost Customers
16835.0,128,2,180.85,2,1,1,4,Lost Customers
16836.0,40,2,251.87,3,1,2,6,Lost Customers
16837.0,31,11,3170.98,4,1,5,10,High-Value Sleepers
16838.0,197,2,588.85,1,1,3,5,High-Value Lost
16839.0,9,34,16594.35,5,1,5,11,High-Value Sleepers
16841.0,37,6,1869.82,3,1,4,8,High-Value Lost
16842.0,101,3,1264.19,2,1,4,7,High-Value Lost
16843.0,43,16,10196.57,3,1,5,9,High-Value Lost
16846.0,50,1,214.32,3,1,1,5,Lost Customers
16847.0,43,1,193.44,3,1,1,5,Lost Customers
16848.0,53,1,281.42,3,1,2,6,Lost Customers
16849.0,187,1,124.57,1,1,1,3,Lost Customers
16850.0,334,1,332.41,1,1,2,4,Lost Customers
16851.0,4,3,342.45,5,1,2,8,New Customers
16852.0,10,2,144.91000000000003,5,1,1,7,New Customers
16855.0,24,2,328.4,4,1,2,7,New Customers
16856.0,15,1,35.400000000000006,4,1,1,6,New Customers
16858.0,369,1,375.69000000000005,1,1,2,4,Lost Customers
16859.0,145,2,747.81,2,1,3,6,High-Value Lost
16861.0,60,2,173.76,3,1,1,5,Lost Customers
16863.0,31,2,502.8,4,1,3,8,High-Value Sleepers
16866.0,141,3,207.73999999999998,2,1,1,4,Lost Customers
16869.0,23,4,817.12,4,1,3,8,High-Value Sleepers
16871.0,22,6,2812.34,4,1,5,10,High-Value Sleepers
16872.0,77,3,680.02,2,1,3,6,High-Value Lost
16873.0,5,6,7123.62,5,1,5,11,High-Value Sleepers
16875.0,67,5,2095.53,3,1,5,9,High-Value Lost
16877.0,12,6,846.62,5,1,3,9,High-Value Sleepers
16878.0,84,1,13.3,2,1,1,4,Lost Customers
16880.0,31,7,1491.43,4,1,4,9,High-Value Sleepers
16881.0,67,1,432.0,3,1,2,6,Lost Customers
16882.0,67,3,705.12,3,1,3,7,High-Value Lost
16883.0,187,2,272.48,1,1,2,4,Lost Customers
16884.0,38,2,429.84000000000003,3,1,2,6,Lost Customers
16885.0,15,3,450.41,4,1,2,7,New Customers
16887.0,35,1,192.32999999999998,3,1,1,5,Lost Customers
16889.0,195,3,1578.67,1,1,4,6,High-Value Lost
16891.0,2,5,742.43,5,1,3,9,High-Value Sleepers
16892.0,1,5,518.19,5,1,3,9,High-Value Sleepers
16893.0,367,1,145.93,1,1,1,3,Lost Customers
16895.0,65,1,202.27,3,1,1,5,Lost Customers
16897.0,299,2,289.78,1,1,2,4,Lost Customers
16898.0,26,3,501.03,4,1,3,8,High-Value Sleepers
16899.0,8,6,1271.06,5,1,4,10,High-Value Sleepers
16900.0,17,3,887.11,4,1,3,8,High-Value Sleepers
16902.0,116,1,1706.88,2,1,4,7,High-Value Lost
16903.0,29,1,363.2,4,1,2,7,New Customers
16904.0,4,16,3653.75,5,1,5,11,High-Value Sleepers
16905.0,5,7,3037.6,5,1,5,11,High-Value Sleepers
16906.0,82,4,559.59,2,1,3,6,High-Value Lost
16907.0,29,5,928.76,4,1,3,8,High-Value Sleepers
16909.0,72,1,379.14,3,1,2,6,Lost Customers
16910.0,4,8,1508.96,5,1,4,10,High-Value Sleepers
16912.0,29,11,2555.58,4,1,5,10,High-Value Sleepers
16913.0,290,1,113.44,1,1,1,3,Lost Customers
16914.0,36,1,183.76,3,1,1,5,Lost Customers
16915.0,9,6,621.6800000000001,5,1,3,9,High-Value Sleepers
16916.0,24,2,562.41,4,1,3,8,High-Value Sleepers
16917.0,277,1,391.52,1,1,2,4,Lost Customers
16918.0,50,6,1068.82,3,1,4,8,High-Value Lost
16919.0,156,11,2592.25,2,1,5,8,High-Value Lost
16921.0,61,1,154.18,3,1,1,5,Lost Customers
16923.0,12,19,7069.08,5,1,5,11,High-Value Sleepers
16924.0,21,3,829.89,4,1,3,8,High-Value Sleepers
16926.0,371,1,230.25,1,1,1,3,Lost Customers
16927.0,116,3,543.05,2,1,3,6,High-Value Lost
16928.0,80,17,2814.7,2,1,5,8,High-Value Lost
16929.0,4,7,1295.39,5,1,4,10,High-Value Sleepers
16930.0,26,3,378.89,4,1,2,7,New Customers
16931.0,5,21,4554.87,5,1,5,11,High-Value Sleepers
16932.0,53,1,150.23000000000002,3,1,1,5,Lost Customers
16933.0,1,2,563.23,5,1,3,9,High-Value Sleepers
16934.0,55,2,931.03,3,1,3,7,High-Value Lost
16936.0,26,1,261.9,4,1,2,7,New Customers
16938.0,9,4,2711.6800000000003,5,1,5,11,High-Value Sleepers
16940.0,52,3,3049.88,3,1,5,9,High-Value Lost
16942.0,13,9,1904.99,5,1,4,10,High-Value Sleepers
16943.0,212,3,816.73,1,1,3,5,High-Value Lost
16945.0,22,19,4345.5,4,1,5,10,High-Value Sleepers
16947.0,236,1,406.48,1,1,2,4,Lost Customers
16948.0,139,3,435.02,2,1,2,5,Lost Customers
16949.0,4,6,1286.27,5,1,4,10,High-Value Sleepers
16950.0,57,3,1178.56,3,1,4,8,High-Value Lost
16951.0,135,3,1277.75,2,1,4,7,High-Value Lost
16952.0,109,2,167.61,2,1,1,4,Lost Customers
16953.0,30,1,20.8,4,1,1,6,New Customers
16954.0,1,9,2085.08,5,1,5,11,High-Value Sleepers
16955.0,185,4,518.67,1,1,3,5,High-Value Lost
16956.0,18,1,308.74,4,1,2,7,New Customers
16957.0,239,2,416.64,1,1,2,4,Lost Customers
16959.0,87,1,117.35000000000001,2,1,1,4,Lost Customers
16960.0,39,3,507.05,3,1,3,7,High-Value Lost
16961.0,116,1,234.17,2,1,1,4,Lost Customers
16963.0,187,1,110.55000000000001,1,1,1,3,Lost Customers
16965.0,227,1,201.19,1,1,1,3,Lost Customers
16966.0,8,7,2154.97,5,1,5,11,High-Value Sleepers
16967.0,189,1,319.02,1,1,2,4,Lost Customers
16968.0,4,2,439.43,5,1,2,8,New Customers
16969.0,39,3,650.41,3,1,3,7,High-Value Lost
16971.0,38,1,357.21,3,1,2,6,Lost Customers
16976.0,267,1,251.51999999999998,1,1,2,4,Lost Customers
16978.0,78,1,344.33,2,1,2,5,Lost Customers
16979.0,4,6,1852.0,5,1,4,10,High-Value Sleepers
16980.0,255,2,1028.46,1,1,4,6,High-Value Lost
16982.0,61,1,384.06,3,1,2,6,Lost Customers
16983.0,13,7,1905.87,5,1,4,10,High-Value Sleepers
16984.0,88,2,4459.52,2,1,5,8,High-Value Lost
16985.0,17,10,5464.12,4,1,5,10,High-Value Sleepers
16986.0,30,2,1873.2,4,1,4,9,High-Value Sleepers
16987.0,3,7,1616.8,5,1,4,10,High-Value Sleepers
16988.0,5,1,126.12,5,1,1,7,New Customers
16989.0,7,6,1133.25,5,1,4,10,High-Value Sleepers
16990.0,219,1,179.0,1,1,1,3,Lost Customers
16992.0,11,5,1614.31,5,1,4,10,High-Value Sleepers
16996.0,30,6,1456.96,4,1,4,9,High-Value Sleepers
16997.0,288,3,702.0,1,1,3,5,High-Value Lost
16998.0,150,4,295.0,2,1,2,5,Lost Customers
16999.0,23,2,484.82,4,1,2,7,New Customers
17001.0,1,11,3989.57,5,1,5,11,High-Value Sleepers
17002.0,86,3,1493.73,2,1,4,7,High-Value Lost
17004.0,46,2,1312.1399999999999,3,1,4,8,High-Value Lost
17006.0,5,4,781.78,5,1,3,9,High-Value Sleepers
17007.0,51,6,889.9300000000001,3,1,3,7,High-Value Lost
17010.0,18,1,195.36,4,1,1,6,New Customers
17011.0,30,1,270.9,4,1,2,7,New Customers
17014.0,8,3,583.4300000000001,5,1,3,9,High-Value Sleepers
17015.0,29,3,1838.6100000000001,4,1,4,9,High-Value Sleepers
17017.0,3,20,8694.26,5,1,5,11,High-Value Sleepers
17018.0,41,2,920.1,3,1,3,7,High-Value Lost
17019.0,11,4,1258.08,5,1,4,10,High-Value Sleepers
17022.0,31,1,71.0,4,1,1,6,New Customers
17024.0,45,3,95.85,3,1,1,5,Lost Customers
17025.0,61,3,357.77,3,1,2,6,Lost Customers
17026.0,185,2,154.82999999999998,1,1,1,3,Lost Customers
17027.0,79,6,877.5600000000001,2,1,3,6,High-Value Lost
17029.0,111,2,716.0,2,1,3,6,High-Value Lost
17030.0,64,1,146.87,3,1,1,5,Lost Customers
17031.0,12,2,380.35,5,1,2,8,New Customers
17033.0,86,3,1030.14,2,1,4,7,High-Value Lost
17034.0,16,3,745.52,4,1,3,8,High-Value Sleepers
17035.0,246,2,433.53000000000003,1,1,2,4,Lost Customers
17037.0,88,1,1267.32,2,1,4,7,High-Value Lost
17038.0,30,1,112.4,4,1,1,6,New Customers
17040.0,138,1,449.73,2,1,2,5,Lost Customers
17041.0,27,3,1071.49,4,1,4,9,High-Value Sleepers
17042.0,3,5,1036.58,5,1,4,10,High-Value Sleepers
17043.0,32,4,1735.18,4,1,4,9,High-Value Sleepers
17044.0,25,1,948.48,4,1,4,9,High-Value Sleepers
17045.0,113,3,339.44,2,1,2,5,Lost Customers
17046.0,157,1,642.02,2,1,3,6,High-Value Lost
17047.0,85,3,1100.9,2,1,4,7,High-Value Lost
17048.0,118,3,925.35,2,1,3,6,High-Value Lost
17049.0,3,9,5655.03,5,1,5,11,High-Value Sleepers
17050.0,96,6,3185.64,2,1,5,8,High-Value Lost
17051.0,194,1,240.89000000000001,1,1,1,3,Lost Customers
17052.0,28,1,399.09,4,1,2,7,New Customers
17053.0,131,1,498.48,2,1,3,6,High-Value Lost
17054.0,28,5,1356.33,4,1,4,9,High-Value Sleepers
17058.0,82,3,1179.89,2,1,4,7,High-Value Lost
17059.0,30,5,3080.39,4,1,5,10,High-Value Sleepers
17060.0,266,1,234.24,1,1,1,3,Lost Customers
17061.0,74,11,5232.2300000000005,2,1,5,8,High-Value Lost
17062.0,314,4,533.33,1,1,3,5,High-Value Lost
17063.0,21,7,1461.14,4,1,4,9,High-Value Sleepers
17064.0,59,3,855.45,3,1,3,7,High-Value Lost
17068.0,12,21,4552.14,5,1,5,11,High-Value Sleepers
17069.0,28,9,2709.7000000000003,4,1,5,10,High-Value Sleepers
17070.0,114,1,304.24,2,1,2,5,Lost Customers
17071.0,28,9,2429.03,4,1,5,10,High-Value Sleepers
17073.0,18,4,1446.09,4,1,4,9,High-Value Sleepers
17075.0,18,4,834.12,4,1,3,8,High-Value Sleepers
17076.0,36,3,841.0799999999999,3,1,3,7,High-Value Lost
17078.0,36,2,378.2,3,1,2,6,Lost Customers
17079.0,78,1,118.80000000000001,2,1,1,4,Lost Customers
17080.0,22,2,287.62,4,1,2,7,New Customers
17081.0,25,2,288.91,4,1,2,7,New Customers
17082.0,33,2,2003.85,4,1,4,9,High-Value Sleepers
17083.0,109,3,1405.78,2,1,4,7,High-Value Lost
17084.0,35,2,2747.9900000000002,3,1,5,9,High-Value Lost
17085.0,123,5,1562.4,2,1,4,7,High-Value Lost
17086.0,7,6,2050.08,5,1,4,10,High-Value Sleepers
17088.0,28,4,1991.01,4,1,4,9,High-Value Sleepers
17090.0,4,7,1974.65,5,1,4,10,High-Value Sleepers
17091.0,3,9,3827.76,5,1,5,11,High-Value Sleepers
17092.0,50,4,1774.03,3,1,4,8,High-Value Lost
17094.0,322,1,302.0,1,1,2,4,Lost Customers
17095.0,23,3,1324.16,4,1,4,9,High-Value Sleepers
17096.0,15,4,1022.13,4,1,4,9,High-Value Sleepers
17097.0,2,8,954.42,5,1,4,10,High-Value Sleepers
17100.0,18,2,971.74,4,1,4,9,High-Value Sleepers
17101.0,10,4,1621.73,5,1,4,10,High-Value Sleepers
17102.0,262,1,25.5,1,1,1,3,Lost Customers
17105.0,159,2,665.78,2,1,3,6,High-Value Lost
17107.0,33,6,10797.48,4,1,5,10,High-Value Sleepers
17109.0,29,6,881.29,4,1,3,8,High-Value Sleepers
17110.0,165,1,163.29999999999998,2,1,1,4,Lost Customers
17111.0,47,1,231.61,3,1,1,5,Lost Customers
17114.0,6,8,801.12,5,1,3,9,High-Value Sleepers
17115.0,8,3,837.5,5,1,3,9,High-Value Sleepers
17117.0,288,1,116.19999999999999,1,1,1,3,Lost Customers
17118.0,318,1,157.02,1,1,1,3,Lost Customers
17119.0,3,2,606.91,5,1,3,9,High-Value Sleepers
17120.0,233,1,307.46,1,1,2,4,Lost Customers
17122.0,119,1,138.32,2,1,1,4,Lost Customers
17123.0,162,1,345.29999999999995,2,1,2,5,Lost Customers
17124.0,185,1,294.24,1,1,2,4,Lost Customers
17125.0,50,1,230.5,3,1,1,5,Lost Customers
17126.0,152,5,989.45,2,1,4,7,High-Value Lost
17128.0,335,1,157.09,1,1,1,3,Lost Customers
17131.0,5,5,2463.17,5,1,5,11,High-Value Sleepers
17133.0,16,7,4892.240000000001,4,1,5,10,High-Value Sleepers
17134.0,107,2,413.2,2,1,2,5,Lost Customers
17135.0,16,7,1139.73,4,1,4,9,High-Value Sleepers
17138.0,276,1,380.5,1,1,2,4,Lost Customers
17139.0,16,12,10650.77,4,1,5,10,High-Value Sleepers
17140.0,247,1,454.12,1,1,2,4,Lost Customers
17142.0,239,1,579.0,1,1,3,5,High-Value Lost
17144.0,1,2,984.57,5,1,4,10,High-Value Sleepers
17146.0,106,3,749.78,2,1,3,6,High-Value Lost
17147.0,23,4,1714.59,4,1,4,9,High-Value Sleepers
17148.0,52,1,124.88,3,1,1,5,Lost Customers
17152.0,195,3,1689.5,1,1,4,6,High-Value Lost
17153.0,24,1,213.78,4,1,1,6,New Customers
17154.0,75,1,329.34,2,1,2,5,Lost Customers
17155.0,18,2,251.70000000000002,4,1,2,7,New Customers
17157.0,8,2,319.0,5,1,2,8,New Customers
17158.0,32,3,1266.97,4,1,4,9,High-Value Sleepers
17159.0,22,3,1538.88,4,1,4,9,High-Value Sleepers
17160.0,31,6,3518.03,4,1,5,10,High-Value Sleepers
17162.0,29,10,1715.46,4,1,4,9,High-Value Sleepers
17163.0,22,2,293.1,4,1,2,7,New Customers
17164.0,33,7,2467.35,4,1,5,10,High-Value Sleepers
17165.0,284,1,158.68,1,1,1,3,Lost Customers
17166.0,39,2,206.34,3,1,1,5,Lost Customers
17169.0,58,2,835.78,3,1,3,7,High-Value Lost
17171.0,289,1,224.91,1,1,1,3,Lost Customers
17172.0,79,1,317.76,2,1,2,5,Lost Customers
17173.0,5,8,3766.6,5,1,5,11,High-Value Sleepers
17174.0,218,1,59.9,1,1,1,3,Lost Customers
17175.0,44,4,1443.69,3,1,4,8,High-Value Lost
17176.0,202,1,306.13,1,1,2,4,Lost Customers
17179.0,178,3,711.79,2,1,3,6,High-Value Lost
17180.0,56,4,783.97,3,1,3,7,High-Value Lost
17181.0,57,2,239.92000000000002,3,1,1,5,Lost Customers
17183.0,8,6,3347.31,5,1,5,11,High-Value Sleepers
17186.0,47,2,144.0,3,1,1,5,Lost Customers
17187.0,227,1,203.95,1,1,1,3,Lost Customers
17188.0,11,7,2474.23,5,1,5,11,High-Value Sleepers
17189.0,106,2,383.75,2,1,2,5,Lost Customers
17190.0,59,2,444.74,3,1,2,6,Lost Customers
17191.0,28,7,2093.68,4,1,5,10,High-Value Sleepers
17193.0,36,7,1699.3000000000002,3,1,4,8,High-Value Lost
17194.0,274,2,262.62,1,1,2,4,Lost Customers
17197.0,30,1,1013.01,4,1,4,9,High-Value Sleepers
17198.0,24,3,692.22,4,1,3,8,High-Value Sleepers
17201.0,54,1,289.78,3,1,2,6,Lost Customers
17203.0,36,6,3560.08,3,1,5,9,High-Value Lost
17204.0,175,4,1564.56,2,1,4,7,High-Value Lost
17205.0,54,1,384.08,3,1,2,6,Lost Customers
17206.0,53,1,204.24,3,1,1,5,Lost Customers
17211.0,27,8,2317.2200000000003,4,1,5,10,High-Value Sleepers
17212.0,253,1,226.85,1,1,1,3,Lost Customers
17213.0,40,7,2781.23,3,1,5,9,High-Value Lost
17214.0,60,6,1059.1200000000001,3,1,4,8,High-Value Lost
17217.0,234,1,113.5,1,1,1,3,Lost Customers
17218.0,4,10,1951.97,5,1,4,10,High-Value Sleepers
17219.0,32,1,114.23,4,1,1,6,New Customers
17220.0,24,14,3187.55,4,1,5,10,High-Value Sleepers
17221.0,7,2,334.48,5,1,2,8,New Customers
17222.0,65,1,328.65,3,1,2,6,Lost Customers
17223.0,310,2,416.89,1,1,2,4,Lost Customers
17226.0,309,1,393.49,1,1,2,4,Lost Customers
17227.0,19,6,939.32,4,1,4,9,High-Value Sleepers
17228.0,16,8,1906.09,4,1,4,9,High-Value Sleepers
17229.0,96,2,318.76,2,1,2,5,Lost Customers
17230.0,264,8,3638.41,1,1,5,7,High-Value Lost
17231.0,12,10,3124.72,5,1,5,11,High-Value Sleepers
17232.0,3,2,417.77,5,1,2,8,New Customers
17233.0,35,1,190.88,3,1,1,5,Lost Customers
17234.0,183,1,149.89000000000001,1,1,1,3,Lost Customers
17235.0,25,2,550.06,4,1,3,8,High-Value Sleepers
17236.0,13,6,916.13,5,1,3,9,High-Value Sleepers
17237.0,11,2,314.69,5,1,2,8,New Customers
17238.0,3,17,3719.1,5,1,5,11,High-Value Sleepers
17239.0,313,1,382.5,1,1,2,4,Lost Customers
17242.0,108,2,1135.04,2,1,4,7,High-Value Lost
17243.0,1,26,8540.05,5,1,5,11,High-Value Sleepers
17244.0,53,1,954.9,3,1,4,8,High-Value Lost
17245.0,205,1,171.45,1,1,1,3,Lost Customers
17247.0,15,1,280.09000000000003,4,1,2,7,New Customers
17248.0,120,1,318.65,2,1,2,5,Lost Customers
17250.0,4,2,381.97,5,1,2,8,New Customers
17251.0,363,1,269.83,1,1,2,4,Lost Customers
17252.0,117,2,348.91,2,1,2,5,Lost Customers
17253.0,18,1,178.26,4,1,1,6,New Customers
17254.0,5,2,271.19,5,1,2,8,New Customers
17255.0,41,2,291.48,3,1,2,6,Lost Customers
17256.0,107,2,240.0,2,1,1,4,Lost Customers
17259.0,148,2,581.23,2,1,3,6,High-Value Lost
17262.0,52,5,1253.3600000000001,3,1,4,8,High-Value Lost
17263.0,208,1,63.440000000000005,1,1,1,3,Lost Customers
17265.0,139,2,550.01,2,1,3,6,High-Value Lost
17266.0,2,3,296.58,5,1,2,8,New Customers
17267.0,127,2,317.2,2,1,2,5,Lost Customers
17268.0,108,4,763.64,2,1,3,6,High-Value Lost
17272.0,42,4,2148.63,3,1,5,9,High-Value Lost
17274.0,35,1,107.82,3,1,1,5,Lost Customers
17277.0,228,2,1065.3500000000001,1,1,4,6,High-Value Lost
17278.0,241,1,246.04,1,1,1,3,Lost Customers
17279.0,58,1,187.82999999999998,3,1,1,5,Lost Customers
17282.0,130,3,1685.46,2,1,4,7,High-Value Lost
17284.0,60,6,1647.48,3,1,4,8,High-Value Lost
17286.0,22,1,151.37,4,1,1,6,New Customers
17287.0,26,7,1049.06,4,1,4,9,High-Value Sleepers
17288.0,9,7,1417.63,5,1,4,10,High-Value Sleepers
17289.0,32,3,931.02,4,1,3,8,High-Value Sleepers
17290.0,4,2,513.01,5,1,3,9,High-Value Sleepers
17291.0,308,1,550.8000000000001,1,1,3,5,High-Value Lost
17293.0,8,9,1854.06,5,1,4,10,High-Value Sleepers
17295.0,29,3,547.0,4,1,3,8,High-Value Sleepers
17297.0,17,1,128.18,4,1,1,6,New Customers
17298.0,101,2,498.42,2,1,3,6,High-Value Lost
17299.0,12,4,656.61,5,1,3,9,High-Value Sleepers
17301.0,21,1,163.24,4,1,1,6,New Customers
17302.0,15,5,1135.63,4,1,4,9,High-Value Sleepers
17303.0,361,1,250.04,1,1,2,4,Lost Customers
17306.0,11,19,8631.31,5,1,5,11,High-Value Sleepers
17309.0,95,1,82.75,2,1,1,4,Lost Customers
17311.0,78,2,1384.85,2,1,4,7,High-Value Lost
17312.0,139,3,644.3,2,1,3,6,High-Value Lost
17313.0,31,1,2328.84,4,1,5,10,High-Value Sleepers
17314.0,25,8,2527.92,4,1,5,10,High-Value Sleepers
17315.0,2,38,6281.23,5,1,5,11,High-Value Sleepers
17317.0,46,3,2600.34,3,1,5,9,High-Value Lost
17320.0,100,3,1200.6200000000001,2,1,4,7,High-Value Lost
17321.0,8,2,657.16,5,1,3,9,High-Value Sleepers
17323.0,15,7,906.52,4,1,3,8,High-Value Sleepers
17324.0,18,4,986.48,4,1,4,9,High-Value Sleepers
17325.0,280,1,96.8,1,1,1,3,Lost Customers
17329.0,14,2,523.11,4,1,3,8,High-Value Sleepers
17330.0,23,2,363.9,4,1,2,7,New Customers
17331.0,124,1,175.2,2,1,1,4,Lost Customers
17333.0,86,1,494.25,2,1,3,6,High-Value Lost
17334.0,302,2,307.02,1,1,2,4,Lost Customers
17337.0,151,4,1981.06,2,1,4,7,High-Value Lost
17338.0,17,8,6493.54,4,1,5,10,High-Value Sleepers
17339.0,94,2,243.36,2,1,1,4,Lost Customers
17340.0,30,11,12353.29,4,1,5,10,High-Value Sleepers
17341.0,157,3,682.29,2,1,3,6,High-Value Lost
17343.0,355,1,193.64,1,1,1,3,Lost Customers
17344.0,46,1,157.62,3,1,1,5,Lost Customers
17345.0,15,4,519.6899999999999,4,1,3,8,High-Value Sleepers
17346.0,4,15,2622.88,5,1,5,11,High-Value Sleepers
17347.0,86,1,228.96,2,1,1,4,Lost Customers
17348.0,15,5,1156.6,4,1,4,9,High-Value Sleepers
17349.0,179,1,98.25,2,1,1,4,Lost Customers
17350.0,8,4,1281.32,5,1,4,10,High-Value Sleepers
17351.0,36,3,587.15,3,1,3,7,High-Value Lost
17353.0,129,2,1740.0,2,1,4,7,High-Value Lost
17354.0,51,1,1393.06,3,1,4,8,High-Value Lost
17356.0,312,1,178.22,1,1,1,3,Lost Customers
17357.0,24,2,384.39,4,1,2,7,New Customers
17358.0,303,2,360.81,1,1,2,4,Lost Customers
17359.0,11,1,127.86,5,1,1,7,New Customers
17360.0,17,3,568.24,4,1,3,8,High-Value Sleepers
17361.0,49,3,488.2,3,1,3,7,High-Value Lost
17362.0,239,2,312.23,1,1,2,4,Lost Customers
17364.0,1,11,4462.68,5,1,5,11,High-Value Sleepers
17365.0,13,8,4767.36,5,1,5,11,High-Value Sleepers
17367.0,238,1,167.55,1,1,1,3,Lost Customers
17368.0,23,8,1878.87,4,1,4,9,High-Value Sleepers
17370.0,73,4,446.18,2,1,2,5,Lost Customers
17371.0,17,3,418.4,4,1,2,7,New Customers
17372.0,41,8,1337.18,3,1,4,8,High-Value Lost
17373.0,40,4,646.92,3,1,3,7,High-Value Lost
17374.0,219,2,495.77,1,1,3,5,High-Value Lost
17375.0,199,3,400.1,1,1,2,4,Lost Customers
17376.0,71,2,203.2,3,1,1,5,Lost Customers
17377.0,24,20,4058.32,4,1,5,10,High-Value Sleepers
17379.0,11,1,389.71999999999997,5,1,2,8,New Customers
17381.0,9,29,20275.61,5,1,5,11,High-Value Sleepers
17382.0,65,1,65.4,3,1,1,5,Lost Customers
17383.0,4,1,193.39000000000001,5,1,1,7,New Customers
17384.0,19,2,336.4,4,1,2,7,New Customers
17385.0,15,1,256.11,4,1,2,7,New Customers
17386.0,8,6,2686.42,5,1,5,11,High-Value Sleepers
17387.0,20,2,746.81,4,1,3,8,High-Value Sleepers
17388.0,78,4,1259.56,2,1,4,7,High-Value Lost
17389.0,1,34,31833.68,5,1,5,11,High-Value Sleepers
17391.0,164,2,508.8,2,1,3,6,High-Value Lost
17392.0,307,2,417.27,1,1,2,4,Lost Customers
